imdbId,tvdbId,tmdbId
tt0044806,,826381
tt0029104,227312,288064
tt0012440,,1377518
tt0122090,78299,140219
tt1684548,34793,143142
tt14495394,338055,822100
tt5806814,341256,844135
tt2732390,,1105567
tt14915618,354577,854542
tt7172590,343658,846796
tt13863334,176108,817451
tt26596953,345204,1081676
tt26473516,,1073449
tt27200708,355618,1102883
tt15560314,352691,1109237
tt10243672,354963,1184495
tt27510682,349038,1112202
tt0205828,,1364846
tt28487871,350273,1171541
tt0291379,110608,193431
tt21626284,353136,1163194
tt29521808,354526,1186391
tt13057632,57508,371931
tt31140176,362636,1149764
tt28769342,354092,1181709
tt23461006,366098,1200063
tt15010024,,1599336
tt0091679,,1503991
tt34383140,370322,1380611
tt41616836,375998,1702608
tt0036839,228329,264786
tt1900908,15376,95775
tt0245500,248177,409725
tt0062814,98816,262984
tt0049561,,263153
tt0140491,174553,609139
tt0072383,51541,371308
tt0095492,,193616
tt2243336,,938676
tt0078970,73708,517069
tt0028746,227257,265764
tt0179163,,501506
tt0402193,,1157671
tt0045806,65651,405912
tt0261777,,495182
tt1543284,282020,401100
tt0038794,110752,94641
tt0144928,325555,263798
tt0029389,220780,194640
tt0180136,239978,370250
tt0258525,,943337
tt0094305,,198034
tt0026730,245986,581473
tt0307839,268220,367852
tt0098491,111040,228979
tt0182518,329199,217343
tt0192312,,767744
tt0305647,44925,197167
tt0327147,208590,261541
tt0484373,,720060
tt4173888,,721735
tt2156404,294636,497878
tt0087897,101212,269275
tt0293395,,1052175
tt3861006,23547,270842
tt0219671,79039,217268
tt1411715,,1100498
tt3686176,107751,268479
tt8228100,,740949
tt0282022,,747379
tt3614530,8670,266639
tt0038137,228486,594386
tt0023108,48445,263141
tt3699100,320474,369851
tt0012005,,948064
tt4597234,106723,504229
tt2197636,,195644
tt0230492,,1058202
tt2095657,95105,108646
tt0418805,,233118
tt3177612,121033,216783
tt0060500,67818,217267
tt5341136,294436,496081
tt4886338,278846,360768
tt5760490,295061,501691
tt0443999,,1068236
tt1482246,295359,504072
tt2073616,71014,221072
tt0162911,179323,198523
tt0069241,,497219
tt0303999,253434,601047
tt0191238,241835,494094
tt0042708,115391,497451
tt4109254,,714267
tt6720618,6454,500890
tt7628068,37235,492851
tt8372298,133521,586461
tt9174602,46578,584795
tt14425000,157664,589713
tt0330392,,720527
tt10291544,132229,592739
tt12721188,140176,737802
tt11272898,140885,720395
tt13204766,,735560
tt5032026,42428,362579
tt7818544,306105,599623
tt12579470,346004,723347
tt18184122,,936267
tt0307460,,939444
tt2077809,270307,263173
tt7530450,20109,502398
tt9783444,,740611
tt14570440,350761,1058694
tt24580986,,1076682
tt0286045,,193598
tt0277872,200859,194030
tt18363072,350120,944952
tt9590776,180889,577709
tt0220671,,938052
tt0251476,248696,362459
tt1270771,,1059312
tt3397948,161164,364153
tt6969550,195556,595857
tt8123728,134090,598824
tt28670660,359741,1098088
tt18235498,,1080003
tt4477234,327195,363862
tt14253440,347710,599025
tt12945880,287775,444985
tt1712170,1793,94348
tt0072837,115103,105687
tt0048105,,215610
tt1307964,279469,368746
tt0190526,279469,368746
tt1064936,110331,210629
tt1798276,182013,326655
tt0286508,168180,334598
tt0053369,60334,210648
tt0111519,,534227
tt0039696,357133,210511
tt0172613,240094,425965
tt0009638,,944170
tt4984066,298560,531977
tt0174065,126758,535436
tt0087941,56781,319686
tt1274737,,943827
tt1015470,,367868
tt0441737,127791,218957
tt0179686,222263,213987
tt0075206,,93764
tt0082788,322925,322322
tt0150897,,370096
tt0019982,,1066998
tt0025254,52784,111464
tt0082039,115881,343864
tt0300033,253206,316974
tt0975684,98247,34025
tt1461244,,1076900
tt0155952,238441,518992
tt1104116,,344201
tt0029601,227378,520625
tt0020831,226237,342042
tt0121573,126024,341589
tt2357489,43546,218898
tt0118822,44096,103626
tt2705606,76291,219051
tt0113174,81342,319679
tt0202417,243192,336752
tt0203628,199118,340444
tt0437410,,1038391
tt3106846,36616,215031
tt0084217,204043,318749
tt3281912,,1093463
tt0194634,242290,316862
tt6776240,203517,322288
tt0080906,325090,212435
tt0064967,231178,336755
tt0014147,,930450
tt3301302,,337419
tt4373670,,424806
tt0275538,,109051
tt3579808,37698,370902
tt0006547,223937,421276
tt1961442,,367303
tt2918594,,367303
tt0130738,236339,426289
tt0010572,,926266
tt5970230,,1091437
tt6155172,16,426426
tt5770620,16650,426253
tt4494718,12891,345317
tt6430360,105680,420513
tt0096114,57835,107420
tt8038556,283857,424950
tt0205002,243465,428388
tt4438594,79383,424118
tt6593698,284171,428575
tt0137881,237018,427488
tt0024085,226670,339069
tt7435360,,925830
tt8621770,,919655
tt3836688,,1042693
tt14892216,315040,741318
tt25434980,356244,1060042
tt5974044,80480,426228
tt19798116,350245,1079201
tt23334464,343662,1073337
tt23476446,347533,1045770
tt27529166,349622,1053104
tt0345773,182935,370426
tt23768070,347756,1052947
tt3110748,279611,370851
tt5651722,,1089307
tt15422448,,932247
tt22004344,354150,1037113
tt30446847,358048,1069905
tt26448963,361814,1077748
tt14558102,318575,920977
tt17508126,,932186
tt27705675,,1099761
tt26597666,367864,1103857
tt17158126,,1079721
tt6828388,,1627605
tt17081086,,1110347
tt1007994,,1053944
tt21225516,,933328
tt10273738,357692,933088
tt21976444,367358,1053836
tt39465613,,1629360
tt0327483,255168,370327
tt1381269,,969901
tt0197218,56094,193323
tt0060874,,95812
tt0040012,54043,315454
tt3207498,313985,668612
tt0251054,,640601
tt0149603,237909,474189
tt0246977,248296,534358
tt0116932,73616,186705
tt0005095,223808,627843
tt0142965,,533407
tt0161415,198481,316819
tt1314369,203623,512336
tt0298049,253073,475516
tt0014478,,632793
tt0103856,234265,626445
tt0370609,258087,319516
tt0066386,51403,320047
tt0050751,148730,359320
tt0168040,,966385
tt0257527,323412,363367
tt0041360,47996,193460
tt2770484,185135,310356
tt0317814,253744,303426
tt0271670,250743,509709
tt0246166,,938158
tt0079747,232490,504065
tt0470900,327754,362720
tt0371908,268360,316660
tt0355984,257121,360595
tt1249417,291481,465637
tt0015051,54028,316288
tt0257703,,189759
tt0953904,349365,955034
tt0139945,207749,319997
tt0295211,,354594
tt0466485,321908,187935
tt0357208,,499111
tt0327109,255157,319791
tt1772261,18337,309919
tt0076062,,652419
tt2980672,273895,306807
tt0017062,290045,643244
tt0368598,,355916
tt1051861,298707,533258
tt1620430,298706,533251
tt0460771,262949,638222
tt0042912,59976,193271
tt0027166,79456,186227
tt2937158,189837,318654
tt0945547,267041,353801
tt0024079,226669,309847
tt0036118,201606,95765
tt5026038,28676,359787
tt2168180,17877,363103
tt2079481,,953440
tt4104022,17120,308027
tt0049266,,475807
tt0981316,267368,355697
tt1043546,,953817
tt4899406,31418,314029
tt0179066,204139,315718
tt0133237,236578,317507
tt5970756,,941929
tt7070496,39272,466924
tt5062224,328377,362235
tt6217648,,506660
tt7239076,151765,470837
tt3780208,27111,309879
tt0121880,107082,302856
tt0362701,190660,467376
tt7581572,15519,504314
tt0131081,,630460
tt6208950,27913,510737
tt6190348,13776,473706
tt0029234,227327,243806
tt0440407,261920,648258
tt7016254,6757,501590
tt0264661,,638444
tt0314757,,641210
tt8241872,145850,468592
tt9362276,200983,635048
tt1380127,273996,307482
tt6768872,,471180
tt2959828,,245444
tt11708788,311415,646705
tt4065066,143704,307112
tt7225882,292538,476981
tt12985010,336157,945383
tt9501772,312554,655976
tt0210576,207115,240334
tt0395126,117539,304795
tt0243811,248016,309614
tt0045043,116910,246222
tt9783738,146080,677156
tt1686785,281937,400165
tt6288290,159710,473707
tt40618609,374254,1667493
tt40678603,,1664715
tt1003067,217202,130959
tt0068665,140018,212726
tt0407008,329967,128856
tt0072397,,214160
tt0452542,262552,327956
tt0185024,169871,341668
tt0256537,249228,565819
tt0283876,251897,338569
tt0193141,,435106
tt0008183,245813,351268
tt0119883,107634,129001
tt0107650,97872,352217
tt0048922,229624,331981
tt9159954,289030,322941
tt0164635,107101,211126
tt1679639,284056,427070
tt0182749,287792,586761
tt0279184,339919,597284
tt0126606,66644,217580
tt0102148,179632,213855
tt2325773,344386,335946
tt0219795,191997,332677
tt0448225,35633,349005
tt0366928,222367,215334
tt0091831,222347,215077
tt0116223,,354911
tt1869759,,214612
tt0016809,225501,576763
tt0046546,,421284
tt0024004,,1279147
tt1060233,320629,604684
tt0284907,166214,349165
tt2156366,326026,425626
tt2048718,,1281348
tt2237914,105815,349108
tt0121998,245563,340399
tt3339354,147810,340194
tt3301732,321980,350672
tt0167241,239501,555623
tt0348854,256591,579231
tt0031628,227637,291578
tt1625549,329545,577823
tt2950388,127171,290400
tt1958043,9112,293572
tt0295867,98973,349369
tt4483094,325269,340605
tt0127706,236100,597191
tt4717194,113659,342302
tt2402579,81993,339894
tt0380679,80766,349207
tt3394758,54107,337012
tt0831917,189567,287134
tt0154296,238257,560156
tt0197394,242590,558782
tt0159076,238783,540325
tt0050630,229809,295418
tt3722614,5815,313943
tt1884382,274585,313802
tt0067786,172699,286442
tt0151097,172902,597651
tt9226154,22913,556485
tt9260636,132028,563309
tt3344686,89367,340971
tt9592116,113578,578628
tt10155342,132793,592800
tt9639470,70065,576845
tt9243804,131579,559907
tt6800268,159510,575224
tt8427178,77215,581632
tt8562738,132151,572703
tt6470028,300602,552332
tt9130674,68446,562900
tt0318849,254614,568638
tt0040297,245624,287907
tt0357488,257234,595122
tt0357123,257206,341507
tt0140327,237267,288660
tt9764362,337249,593643
tt8647376,59713,575831
tt8951058,8419,551653
tt1235935,45279,294848
tt24881200,,1268079
tt5300154,158802,565005
tt7520568,302272,568271
tt0248257,248412,576441
tt6164210,36554,578748
tt4987454,300129,549070
tt32249644,357662,1271528
tt0061880,,579619
tt4030442,15952,291865
tt33245766,354040,1278762
tt0171041,240608,597392
tt0152644,,562760
tt0121859,94885,561398
tt0023501,145345,285893
tt0481709,,347178
tt29331405,,1302664
tt39858623,,556150
tt0344485,195743,162507
tt0081821,,198507
tt0039312,99740,235414
tt0071858,95420,270246
tt0011979,32681,155953
tt0044936,50931,227296
tt0115701,64385,243856
tt0053412,321967,268498
tt0114020,37349,213273
tt0356117,108112,253458
tt0186256,169794,251757
tt0046434,229370,270468
tt0091071,157963,212625
tt0283017,139522,186576
tt0023581,52661,95574
tt0365404,328321,455721
tt0170343,51645,404062
tt0010793,,626621
tt0781359,322018,269144
tt0178368,240187,457772
tt0205957,179577,175553
tt1303685,123706,186138
tt0194087,,406418
tt0330518,,271258
tt0123266,221085,199455
tt0038232,73132,414621
tt0029163,56400,242056
tt0232613,247004,268857
tt1255890,222594,218491
tt1479688,104219,202495
tt0160943,,520631
tt1541927,,532358
tt1323807,115217,54188
tt0044173,93794,274494
tt0078519,232375,419425
tt0434042,213847,63405
tt1517276,298887,535125
tt0271646,250738,461309
tt0193592,192332,271930
tt0021001,156774,272066
tt0171477,48128,216756
tt0095390,98831,270109
tt0192583,320167,463208
tt1390842,282260,404329
tt2342810,58869,214355
tt0105875,234437,451682
tt1757800,63519,250769
tt0383873,,417396
tt0225691,85694,410492
tt0451713,175618,448530
tt0127523,,404124
tt0127899,236104,534293
tt0315871,,416193
tt0309090,,929134
tt0038864,178246,222531
tt0457416,262790,629249
tt0025843,31313,242431
tt2808680,34994,269495
tt0012028,224658,620009
tt3489234,140349,253826
tt0106914,56293,223768
tt7087954,84851,462654
tt0327216,255161,420118
tt0199057,242806,636310
tt0274989,,971847
tt4172840,282929,413671
tt5167942,128689,403085
tt0197691,242634,540463
tt5069158,152942,460271
tt6355484,,451203
tt0016724,,288739
tt3173594,5321,413052
tt6780894,32115,460378
tt0131573,236413,289574
tt0150285,237996,631977
tt6386684,14356,517982
tt0128327,236127,278556
tt4225346,,538672
tt3539544,128057,270523
tt28349800,,942389
tt2723296,291244,463273
tt11585882,144637,638423
tt0069209,,528275
tt0009135,224280,611888
tt0035525,228153,296827
tt11203678,131734,635435
tt2495506,,250403
tt12783826,351880,934606
tt11730752,,936166
tt0199101,242811,453403
tt13866630,344288,936368
tt5032294,298912,535388
tt0346159,80983,242171
tt9713418,353721,633425
tt0218390,244600,297807
tt6028556,138844,637743
tt10981458,173293,631981
tt4718276,163866,614329
tt0052022,213852,63489
tt0286421,183265,302424
tt0191246,113627,130251
tt0000143,103113,119955
tt0227305,246462,291507
tt0048548,,349033
tt0231589,154732,358400
tt0074274,102759,353208
tt6419650,288396,239334
tt0194399,175595,612890
tt0060954,195300,288608
tt1334009,95499,301572
tt0239302,,728190
tt1301309,,397824
tt1523404,119274,70204
tt0796932,265329,606442
tt0449870,86700,239043
tt0025140,145419,362109
tt0178333,95504,304796
tt5473908,,817711
tt1957836,324643,608791
tt0924234,106708,348807
tt0388868,259244,606838
tt0093306,33460,240477
tt0038071,,360210
tt0120247,52435,70698
tt0017010,56688,290054
tt0334329,193423,241182
tt0039315,,1281712
tt0024148,,351765
tt0312647,371742,392498
tt0169126,239642,237878
tt1632577,92063,353592
tt1728681,307470,612716
tt2361024,,1295746
tt0302933,,1328226
tt0319450,,606235
tt0292958,,1216760
tt2639254,5997,283227
tt0045306,53687,238662
tt1085492,1141,241254
tt0330141,,349730
tt23320556,,758019
tt0926309,,1190568
tt3715320,5361,282984
tt3256750,269583,241900
tt4378694,277907,348932
tt4319314,,281977
tt0064945,101201,289338
tt0378806,258566,390464
tt3200980,35624,243352
tt0029055,203470,241453
tt5680744,35218,400276
tt4790268,2481,391757
tt5746340,90341,390852
tt4938746,113598,354145
tt0051463,229891,285431
tt5519340,1138,400106
tt6421398,318662,613722
tt3549654,,1330567
tt0287798,330847,351720
tt2952098,,1199093
tt5634088,30914,399169
tt0017482,,1305130
tt0030027,,601055
tt9004396,134324,589029
tt0184537,118658,350941
tt13336014,316589,1407090
tt10039344,131650,599975
tt0096907,180724,289899
tt0032572,177653,288711
tt0168624,195973,394288
tt1381276,,1325637
tt0249672,197352,129370
tt0081007,232584,290056
tt15587126,132466,599331
tt27110516,352995,1214314
tt30175810,,1215736
tt29942585,353302,1221317
tt29458600,,1192004
tt30625317,351689,1219559
tt31188498,,1292080
tt32394389,,1290478
tt32362515,357000,1290206
tt31630907,,1206856
tt0979937,217285,132965
tt0122994,176344,284192
tt33509234,,1205845
tt4063178,28393,394047
tt38074081,,1413229
tt32166678,,1388907
tt35327633,,1414743
tt34962891,364271,1400782
tt34968474,,1400765
tt32175880,369535,1439747
tt32546802,371122,1300654
tt1942818,366654,1437627
tt28281591,352803,1225683
tt0025555,50374,144111
tt0074623,323137,263822
tt0054013,52897,124324
tt0908282,35790,150067
tt0196355,109412,125527
tt0213539,244179,435349
tt0047602,229487,561505
tt0228972,,1304888
tt0067668,206956,265326
tt0071743,52850,119532
tt1547964,,1197266
tt0072220,,565796
tt0112286,82475,139405
tt0022921,49752,68078
tt0119692,92205,126152
tt0026172,226913,556989
tt2585654,,1238444
tt0020439,81568,128006
tt0325470,255067,682168
tt0088465,165236,259741
tt0904047,,1165529
tt1186025,143852,125238
tt0186228,,1305635
tt0133150,236555,659017
tt0138682,237119,658650
tt0078126,98140,560361
tt0169896,,559610
tt2748044,290724,458003
tt0241196,186876,263982
tt2390032,83574,259010
tt6185074,11786,426808
tt3446908,195381,262784
tt0483059,263946,680501
tt0323582,211007,261334
tt0201506,126077,455966
tt0017919,225727,680122
tt0249124,248485,559187
tt4938930,,419798
tt0143825,237562,538628
tt4173306,28463,453289
tt1565995,50726,192128
tt6242664,178520,420324
tt0091676,99827,143414
tt1551633,198270,418696
tt6090088,283355,419066
tt1104767,108771,194230
tt6157600,54355,427433
tt0182750,,669806
tt6850758,134088,455871
tt4943706,38303,422949
tt6645154,22964,457181
tt5693136,16375,421560
tt6194520,8773,452188
tt8169552,18077,459670
tt0042686,55445,109216
tt0033294,,672098
tt3605266,65638,459974
tt4323370,18797,461234
tt1632679,37664,258514
tt0325593,,416161
tt0111022,191178,263934
tt6931170,28635,546493
tt6769280,1187,451925
tt0427490,261222,555385
tt0459966,262922,516440
tt14520478,,1087788
tt10984686,287491,666340
tt3451096,150145,262173
tt8972568,24066,515921
tt0356958,,417717
tt11421112,,654981
tt0476885,,1096628
tt11804076,318033,664825
tt0297485,253039,416613
tt0116541,,1244766
tt0417232,260725,457042
tt27542448,346336,1114901
tt22436478,,1228171
tt32591354,,1230641
tt23790740,355797,1093971
tt18258632,351842,944654
tt30835407,362195,1229430
tt26736976,352088,1106492
tt16986370,337676,945462
tt19868214,,967984
tt0371039,,654209
tt11384366,,1402519
tt32192665,363988,1235619
tt32373054,,1394818
