imdbId,tvdbId,tmdbId,tvmazeId
tt10714760,370378,94217,44184
tt12248706,389582,111119,64823
tt12571792,384420,112917,51538
tt13754174,393746,115436,52659
tt15375008,390488,132412,57320
tt14377480,411053,135822,64909
tt14690014,409433,136072,57311
tt15393644,410823,135022,61977
tt26673780,425220,210891,68038
tt29276595,421279,204254,62672
tt21087522,428663,216963,
tt22012456,424506,211069,64289
tt22074190,425007,209728,
tt16359914,413056,207267,
tt24852210,429390,217731,
tt15441160,413773,218896,66616
tt26737828,425022,210596,66955
tt26219110,435127,218215,
tt14854224,414814,289447,
tt27041011,434421,213738,69101
tt15106856,408213,130656,59936
tt20781572,408213,130656,59936
tt25394378,429161,218653,66588
tt18501538,417505,203849,92092
tt17007618,,133922,80879
tt6555246,,82265,
tt0088584,,27764,
tt32658697,456018,275289,
tt35635261,459614,283393,82375
tt31998398,459957,283563,
tt34727276,454517,273332,79894
tt36955463,463936,291406,85094
tt36832222,463380,290724,87318
tt5961444,359110,139131,
tt36304286,460270,284488,85325
tt39358860,466814,301466,
tt33246282,465657,284821,87460
tt38679542,462409,288422,87709
tt30968531,461954,288778,
tt39075501,470660,300750,
tt36856056,454858,272484,78560
tt38745313,471275,305133,
tt37895256,466235,297635,
tt37481018,468348,294443,
tt32642422,474530,315051,92755
tt42501218,475162,314642,
tt37366823,464942,317556,85468
tt1880837,249560,112618,37279
tt1576765,169261,31418,48892
tt0151178,430834,274922,
tt0214001,85097,259499,
tt9671540,248389,111709,79201
tt1912143,266186,272688,
tt0479620,253356,130382,88189
tt0397767,,202506,
tt0379642,,308087,
tt0050047,,25757,
tt0256677,,109427,
tt0209705,,316462,
tt0209838,,307818,
tt0209814,,286032,
tt38590381,395419,155565,
tt0956282,228891,132952,
tt12249382,82686,152359,
tt0191692,213951,138922,
tt4063834,449688,253343,
tt0203272,,300956,
tt6270550,296639,132124,
tt26934504,,261567,
tt5011034,439969,202285,
tt4871456,407451,129802,
tt4777200,299222,104289,2838
tt5158164,,112975,11428
tt5525656,306245,203658,14155
tt4429178,273273,128680,
tt7551060,309977,301497,
tt4942462,301576,64145,8057
tt6386074,403599,285814,
tt27898956,436114,301506,
tt9037418,,136727,
tt12664810,,101710,
tt4555736,374328,110521,53065
tt11610626,375669,97912,45865
tt10985096,382185,113627,44007
tt11743164,410565,154105,49633
tt13510684,423203,113134,53000
tt15964514,379089,103596,
tt9204170,354876,103156,47826
tt4263530,289193,233115,
tt1959087,254123,65501,43502
tt12434326,383403,104329,
tt12516638,380381,104246,48105
tt12255758,,104945,47227
tt12015006,361036,106959,67732
tt14260676,398721,120907,54187
tt14414480,401536,123863,
tt13968792,398623,121241,52883
tt9257258,355827,99652,39484
tt14683804,404819,135605,58860
tt10726424,377298,99072,46241
tt15175984,420995,130591,62903
tt10163204,405532,132629,59003
tt15361062,409856,132856,
tt15740914,411190,135964,
tt12839056,421553,131485,
tt15819134,412648,138179,
tt16636212,416044,157271,71238
tt14385526,422298,124080,64656
tt12736396,409831,134403,57602
tt19853802,418866,108686,
tt26543007,438805,209804,70648
tt22797712,425367,211089,64393
tt17720272,415840,157004,60343
tt15422758,421903,205440,62854
tt8365128,347089,103629,36611
tt26763160,425009,210586,64235
tt11767714,419830,124901,62074
tt27974068,426950,215001,69504
tt15441266,417789,195359,61045
tt27169419,,230831,
tt27719227,,242180,
tt29174463,,283137,
tt27995115,433304,214582,70927
tt16405198,441843,239083,73658
tt31242134,450805,248009,
tt9253366,391099,156430,
tt29366100,433940,233194,72228
tt31067227,438682,240591,73942
tt11262142,439143,241269,68419
tt30830077,455275,269166,80075
tt26441710,442016,239240,72603
tt28240840,447829,249548,75460
tt18214172,416367,157432,74419
tt33085643,451587,250385,79771
tt27896931,434766,226706,68869
tt31158587,446546,250850,77469
tt16291192,426824,210311,65302
tt11165868,378341,101175,
tt33710504,453025,271336,79859
tt13951052,449906,254013,76854
tt32546170,458914,255247,82394
tt33959007,455257,273760,83096
tt21057070,451857,258415,91211
tt0224951,,207677,89958
tt39699537,471496,315245,90709
tt39289917,472433,299701,
tt39398776,473289,312530,
tt3110212,276033,107359,
tt0922037,82753,35338,6290
tt2426396,259488,45940,21837
tt2257665,257433,62849,6082
tt1561888,480413,249995,
tt1301209,277616,36533,
tt13092390,345661,43552,
tt0096687,,63255,
tt0927664,267322,61181,
tt0455267,,99378,
tt2644944,265840,100534,
tt1728967,227931,62501,1027
tt0115160,,63020,60320
tt5339462,341791,91191,59747
tt0181253,419229,325231,
tt0449764,,108092,
tt0465782,406014,128674,
tt1817385,,61589,
tt0387728,,61589,
tt0324819,,315854,
tt0377225,,31196,
tt10244808,435085,252772,
tt1297357,138491,32109,62091
tt1899019,85326,31324,23388
tt0224997,279886,297370,
tt34935276,423599,128551,
tt10246138,,248098,
tt0247858,180601,64359,
tt11428336,349218,106184,
tt2229939,251940,53664,25761
tt0112135,257227,106063,
tt5091792,463548,201535,
tt3309684,274858,60175,5520
tt3516878,279214,61741,338
tt0429418,,313187,
tt4531728,301224,63033,9063
tt3233980,273753,65071,1327
tt4567836,368042,90517,92782
tt4458436,,107152,
tt4773052,,88355,
tt3618380,286108,290403,12086
tt27847281,,329223,
tt5520342,307542,65612,9441
tt0806369,209281,106045,
tt5794312,389004,195446,
tt5518152,365418,125486,76857
tt1448074,266543,127163,
tt8749198,416580,95555,37884
tt9730444,326345,98296,
tt10220476,363494,89642,42148
tt12273632,363686,91055,
tt10831678,367341,91496,
tt12849834,387515,108544,50023
tt11469120,377670,103644,48189
tt12226980,,103034,
tt13116708,,120810,54298
tt14164238,398425,120587,54418
tt14518136,398153,127356,55661
tt13915876,402567,125831,55460
tt14409846,400730,125318,54635
tt14022350,396325,118189,53309
tt11898920,403478,126387,55792
tt1813915,332930,101709,
tt20137094,419006,197813,61680
tt15023518,377620,99917,46472
tt18274172,416536,158762,60922
tt14465966,416935,194838,60619
tt6333574,,289041,
tt18970124,418354,197248,61657
tt19399602,418756,197124,61502
tt10280828,426855,196808,
tt17220216,422598,202411,60090
tt19500224,418934,197373,61595
tt12724840,381510,102911,47726
tt7380366,420096,202099,57470
tt10101306,359916,87336,41052
tt15399640,416503,157732,66544
tt27867864,,228087,
tt8660582,354120,103399,
tt16452690,414744,155757,59581
tt20285780,429915,202208,62133
tt20218422,442768,240561,72685
tt19063250,197334,197334,
tt17011496,,197454,76239
tt9606804,358646,97530,40497
tt33312360,454188,261223,78890
tt31790441,447615,274379,81964
tt31616834,454469,261551,81941
tt34771304,454435,271606,79099
tt35518733,458846,281428,83047
tt28130049,,263291,
tt31092106,460534,280890,82715
tt29547138,441068,237510,74288
tt13519086,381599,104976,47754
tt36769391,463205,296987,84439
tt11155362,,293679,
tt12188528,380060,104521,46495
tt29929042,436577,238566,72492
tt24580880,,212765,
tt1784141,216261,39892,19172
tt0117367,274590,105845,
tt1991564,256394,38867,1362
tt0105944,269049,87552,
tt0344628,,123482,
tt10463022,467363,220445,
tt0162072,119511,34565,23570
tt1000918,,17825,
tt0439940,443076,15464,
tt1565776,187101,32583,32535
tt0045450,320151,32979,
tt0209546,353870,82936,
tt0209674,418988,197558,
tt38796903,,82240,
tt0174405,,113031,
tt14059930,,82557,
tt0273341,,211329,
tt1821895,266507,207793,72574
tt3469680,277614,86296,2428
tt2735036,275748,106024,
tt10256090,297158,105773,
tt4287982,274073,127215,10258
tt6352830,318442,110945,
tt0834034,,329087,
tt4742490,,309803,
tt5653438,309129,73557,43844
tt6044148,317149,78778,
tt5618256,326288,72597,9693
tt5774044,333010,73924,18195
tt8240188,333562,75230,73465
tt7357626,334389,74391,31134
tt7204366,332761,73113,30909
tt9915160,347047,79205,36919
tt8652642,357662,86752,37426
tt9042586,352583,82866,
tt9496114,353211,83334,43690
tt5677376,343474,82455,31894
tt25786856,,322102,
tt3769740,,248231,
tt9074360,371536,94923,42601
tt10752770,367659,94686,44634
tt0171974,,238636,
tt11058054,380211,93748,43881
tt15350022,409477,127942,57812
tt8270716,354712,117631,73397
tt14509642,400158,123227,
tt17833164,,155835,
tt15782922,402649,138242,
tt12748084,415490,113984,48241
tt13899566,411594,138396,66700
tt15146242,400482,127527,57881
tt14731978,404398,127008,59014
tt14273790,399194,112581,51726
tt13821126,393148,138169,58431
tt4427046,385467,115877,
tt26934484,388076,119056,
tt11000314,402451,125242,55366
tt18249730,,157716,
tt14160712,413646,153950,59833
tt30413494,418550,196752,61401
tt18750552,417835,195258,53329
tt11433956,410446,202158,62152
tt20358106,422448,208076,68434
tt15565872,402296,138624,49118
tt14591354,423390,208489,63569
tt21955192,,209249,69375
tt14322370,399754,121759,54290
tt16291038,424012,210009,65870
tt16161518,414454,155248,60346
tt12160826,381221,113959,47259
tt19842834,418489,200701,67137
tt14797404,,208862,
tt28796315,445207,244527,
tt14824478,434951,153618,
tt16343844,418145,205242,59188
tt30211519,443655,242019,74368
tt30844365,449136,243653,88980
tt31797971,447974,250319,75609
tt21096438,443105,241114,73271
tt15619220,416582,158716,60245
tt31066309,444449,240272,
tt29719528,441767,238746,
tt31158593,452365,245265,78403
tt31259622,445681,250095,
tt31491435,446718,247522,74979
tt31701070,447801,249543,75467
tt5497500,315502,311137,
tt28493589,451006,251100,
tt19265192,446997,248395,74707
tt28355805,448797,250217,
tt34896296,457831,239017,81276
tt1320213,430057,204396,
tt36786185,464202,308007,85058
tt27494250,470913,305702,
tt39258424,471277,314501,90478
tt39962826,,316422,
tt36133725,474232,298683,
tt1885779,113001,84135,37410
tt21309446,445426,215444,
tt38582409,477086,302034,91601
tt27237297,432921,222370,67784
tt21619030,,229058,
tt14494938,434808,227371,68680
tt32507950,438131,227018,70665
tt8649316,356316,87548,40674
tt0174371,278749,18982,31468
tt4051646,257541,118872,
tt9521346,,158133,
tt0473745,131851,103595,
tt37091702,464207,292686,91246
tt1543294,,107047,
tt2340720,263209,64926,4357
tt1244313,,208376,89340
tt0120925,203301,101786,
tt1569544,134381,33914,5832
tt3644204,340998,127407,
tt0414774,334762,99078,
tt0448876,411154,135916,
tt38644045,,107261,
tt2955856,365252,33767,
tt0159207,286505,204506,
tt1650552,226881,39640,364
tt0149443,410066,225223,
tt1230417,325721,126169,
tt0209681,474373,227852,
tt0202747,349419,226993,
tt1162550,342842,36460,
tt0313100,313056,35457,
tt1984243,,81888,
tt0204426,,37381,
tt2817214,275431,226743,4332
tt1864750,274522,63485,8125
tt3681872,280740,61087,2734
tt5196024,283419,63203,
tt3478210,277084,65015,1170
tt3678758,262788,55497,10144
tt3230454,281622,61888,620
tt3468670,276614,201020,12133
tt3383586,280112,63416,
tt0481033,252280,63980,
tt3956438,285331,64211,35430
tt3190372,273489,63131,57671
tt0316994,275506,238957,50995
tt0428083,,197635,
tt4341500,294560,61967,1847
tt6354744,298790,82894,18571
tt4857508,290124,62881,2261
tt0489358,,81140,
tt1649795,,95926,44967
tt4584746,292713,81862,6051
tt4816626,303236,64437,6762
tt0819707,,136482,
tt5320160,305913,65152,10987
tt2019343,247910,121991,
tt4418844,300169,63378,34327
tt5612866,347613,79928,33395
tt8243158,346620,79991,36717
tt7467054,335776,81728,61974
tt6610538,440774,122080,
tt8242904,345327,79434,36183
tt7845644,350179,81127,35171
tt8954026,350687,82462,38295
tt7280842,344412,100038,
tt8690440,376049,98537,45433
tt9056854,353055,83234,
tt8698084,354453,83524,39600
tt9879074,360992,87600,41373
tt8223828,363275,89184,
tt11318332,407796,158036,
tt10833132,371822,95467,45038
tt11413548,374543,96932,46306
tt11995918,373138,95294,
tt11039324,,95843,
tt11958922,378246,100379,46671
tt12203396,374836,102538,47247
tt10133370,369213,100604,46946
tt8594528,379032,101797,42807
tt13028220,379589,234575,50793
tt15559824,424022,120999,64344
tt13809880,394413,116260,52518
tt12026382,,138558,58735
tt18249282,409902,158756,59872
tt15758162,410501,118681,55727
tt13711078,443450,137935,
tt15381356,434737,225547,68690
tt14966548,404365,128131,
tt15553596,411661,137999,59034
tt19370256,391992,117067,54158
tt14456526,400009,125572,54323
tt18413548,438799,203819,71977
tt21116272,421688,204319,70791
tt12661338,417373,197434,60551
tt22045090,428203,205636,83616
tt11714672,425722,211698,60736
tt21959284,422758,209374,68651
tt23031776,419372,197828,63083
tt17550826,433528,224035,60293
tt18671526,415144,195658,
tt37492943,465944,296929,85678
tt36294688,469187,303779,87160
tt38755328,468599,304500,
tt37453012,471159,309287,85727
tt38984146,471947,306825,91438
tt40014508,,295308,
tt36590516,464420,291634,84855
tt43135980,477382,325561,
tt33081352,,305357,91916
tt0108827,313687,50922,45770
tt0092371,329925,53129,
tt2674670,443780,84208,
tt2477858,266349,64911,9347
tt0197127,351733,95754,77243
tt1500550,290484,45866,83856
tt10462996,,315647,
tt5105974,266509,158785,
tt0122836,172771,107276,70200
tt0131668,256734,138569,
tt2535732,271224,59268,8645
tt1640878,256426,40969,
tt2252222,264580,327224,11695
tt3530404,276638,42372,
tt1077046,324872,63244,
tt0227880,480431,310877,
tt0215404,,313985,
tt0491519,364831,48270,
tt0211790,,310516,
tt1050398,289280,58003,
tt1706128,269473,55891,20730
tt30144780,355614,234931,
tt3109670,292988,52550,
tt3799986,277407,62166,14582
tt3725394,281341,62177,4063
tt4660956,293654,119749,68822
tt6289558,309301,88031,
tt5793764,336455,313376,
tt0346367,303086,233147,
tt0292186,,236339,51192
tt28646686,,312090,
tt1727021,458158,115492,
tt8026264,343607,91328,33193
tt10438656,353592,94547,43389
tt14907018,,137493,
tt10516162,395774,117476,
tt11131060,367120,95068,61589
tt5377332,296299,68818,41681
tt12642264,334070,96188,32438
tt0452880,,326505,
tt11577386,371197,92901,42498
tt13162516,383265,111292,49107
tt13365794,405067,127582,56135
tt13885302,396332,119464,53607
tt13273826,389855,113268,51521
tt15808044,407897,130330,59171
tt13562418,394246,119806,53847
tt15114450,,133234,
tt14210424,398272,122249,54578
tt14576708,401620,123424,55344
tt14949642,406216,136794,56343
tt11999520,393821,126100,46563
tt3960394,405535,128098,56150
tt15436028,401154,134365,58469
tt14371574,403000,125826,
tt0268087,408961,116146,
tt15568492,412050,137363,59042
tt11737520,392276,111110,46065
tt14639598,414865,156416,60466
tt6136106,326456,328966,25733
tt15719028,416305,157592,61505
tt24224842,424430,196526,64030
tt18285610,416647,157739,62436
tt14216574,409091,132013,57807
tt9714534,359221,87334,41191
tt4899474,383644,228505,
tt13236336,389488,137948,
tt21100404,432421,223812,
tt14466362,400191,154390,54405
tt28784156,438867,233329,70896
tt26680525,435930,225177,68338
tt28817006,440242,233811,70938
tt30689360,441754,237530,
tt26753419,438231,231823,70687
tt27162003,442504,239993,75112
tt33366664,454608,275677,80419
tt27951246,,233952,
tt30421413,445629,245169,74514
tt14349792,395446,114729,80793
tt11992370,397182,119039,46380
tt27951268,440068,249777,75663
tt31724374,,280885,83569
tt21908964,444116,238108,75469
tt33332539,442140,236903,
tt33709080,,312965,
tt34883804,456110,275591,81128
tt31390522,436123,239006,74806
tt30876484,459921,283484,82831
tt35747039,,284892,
tt3764336,,262861,
tt33985495,451497,281989,83986
tt36598680,462918,289233,
tt35598408,461910,283120,
tt36386509,,287888,
tt36204725,458990,278614,
tt32146392,464879,280888,86120
tt10970762,460241,287527,45531
tt42416281,475075,311859,
tt43142114,,324811,
tt2456208,263256,211768,
tt0395840,,121147,
tt0305071,446985,221331,
tt8796192,457774,229237,
tt0329901,,305220,
tt3099526,,313211,
tt0324711,,315576,
tt10567112,,305273,
tt7644766,429320,294985,
tt3663032,437557,231242,
tt30833079,,233504,
tt0198983,,216763,
tt0367405,,104846,
tt1414420,138261,55187,
tt0209843,469705,283108,86494
tt2763750,,207297,
tt1161670,362192,112428,
tt0313114,376447,52657,73830
tt0431523,272547,116801,69527
tt2714046,270102,49929,589
tt3188482,273086,61309,8679
tt0093269,,116178,
tt0226900,72525,30872,
tt1099529,,318646,
tt0475050,401931,300083,
tt0082448,,64426,
tt4567218,293821,63450,11172
tt2366869,258621,63078,68185
tt0268833,223931,54523,
tt0173526,,103634,
tt7830538,,107174,
tt11280580,,201714,
tt8448858,,106265,
tt8288564,351340,238341,
tt9170236,384186,99002,40864
tt11273352,372881,95842,45302
tt9184592,369278,94625,44573
tt11132628,406433,95840,44608
tt8409626,377673,102970,46248
tt10919454,,99958,46425
tt8528314,379560,106649,
tt12525622,380383,96161,48260
tt13760324,395589,115481,
tt13169872,389450,115810,52844
tt13322702,393406,115464,52595
tt9165438,391183,111474,51222
tt12987728,392059,113361,52085
